lat,lon,timestamp,amenity,name,food,medical,gathering,transport,notable,tag_count,risk
49.2672834,-123.1030514,2016-08-20T04:15:40.000-07:00,bicycle_parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.275473600000005,-123.1398561,2016-08-20T04:15:40.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.104735600000005,-122.37000970000001,2017-02-17T11:51:50.000-08:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1049875,-122.37045859999999,2016-08-20T22:08:04.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1064494,-122.3675906,2016-08-20T22:08:04.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.06416420000001,-122.3079913,2016-08-20T22:45:37.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1279956,-122.2245761,2016-08-20T22:56:37.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1381605,-122.24949170000001,2016-08-20T22:56:37.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.139262,-122.2579676,2016-08-20T22:56:37.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1392424,-122.2580949,2016-08-20T22:56:37.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.132348,-122.28149520000001,2017-08-23T01:05:55.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1243047,-122.297744,2017-01-16T04:25:03.000-08:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1205696,-122.3033506,2016-08-20T23:29:55.000-07:00,drinking_water,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1134148,-122.31649740000002,2016-08-20T23:29:55.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.107929799999994,-122.33833159999999,2017-02-15T03:07:59.000-08:00,parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.043615,-122.319065,2016-08-21T04:56:48.000-07:00,bench,,0.0,0.0,1.0,0.0,0.0,1.0,0.29411764705882354
49.0433782,-122.31734840000001,2016-08-23T20:28:00.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0597112,-122.25384170000001,2016-08-23T00:21:20.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.05951339999999,-122.2424686,2016-08-23T00:21:20.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0563722,-122.23386289999999,2016-08-23T00:21:21.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0525283,-122.22326170000001,2016-08-23T00:21:21.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0642939,-122.1720902,2016-08-23T00:56:02.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0725999,-122.1682615,2016-08-23T00:56:02.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1008563,-122.1231915,2016-08-23T01:09:44.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0939394,-122.1305743,2016-08-23T01:09:44.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0894697,-122.1373561,2016-08-23T01:09:44.000-07:00,drinking_water,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2995581,-123.13400630000001,2016-08-23T05:12:49.000-07:00,toilets,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0438195,-122.3169832,2016-08-23T20:28:15.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0438695,-122.317094,2016-08-23T20:28:15.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.043968,-122.3168634,2016-08-23T20:28:20.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.043807,-122.30775009999999,2016-08-24T01:38:42.000-07:00,bench,,0.0,0.0,1.0,0.0,0.0,4.0,0.29411764705882354
49.0434031,-122.3096544,2016-08-24T01:38:45.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.038733,-122.24055700000001,2016-08-24T07:24:50.000-07:00,bench,,0.0,0.0,1.0,0.0,0.0,4.0,0.29411764705882354
49.038893200000004,-122.24009840000002,2016-08-24T07:24:39.000-07:00,drinking_water,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0387834,-122.2400201,2016-08-24T07:24:33.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0388545,-122.2403021,2016-08-24T07:24:47.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.038727,-122.2405326,2016-08-24T07:24:49.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.038781400000005,-122.2400122,2016-08-24T07:24:35.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2237917,-122.94183570000001,2019-09-02T22:08:26.000-07:00,dojo,Aikido Yoshinkai Burnaby,0.0,0.0,1.0,0.0,0.0,9.0,0.29411764705882354
49.2633706,-123.25459109999998,2010-05-11T04:06:28.000-07:00,telephone,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2562334,-123.24558590000002,2010-01-13T18:33:49.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2566138,-123.2458881,2010-01-13T18:33:49.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2570335,-123.2462404,2010-01-13T18:33:49.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.258944799999995,-123.24808610000001,2010-01-13T18:33:50.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2590461,-123.2461772,2011-04-11T18:45:16.000-07:00,bicycle_parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.3243156,-123.0459847,2010-01-22T23:45:24.000-08:00,parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.3162718,-123.09442320000001,2010-01-22T23:47:48.000-08:00,parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.237970399999995,-122.7911313,2012-03-15T06:20:59.000-07:00,parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2426429,-122.81478600000001,2019-11-03T19:10:12.000-08:00,parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2658554,-123.24953390000002,2015-04-30T05:57:27.000-07:00,telephone,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2589283,-123.2481396,2019-03-08T21:23:37.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2596516,-123.24815490000002,2010-01-27T23:43:01.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2595161,-123.2473678,2010-05-08T10:52:01.000-07:00,post_box,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.26586939999999,-123.23791509999998,2019-04-05T22:06:58.000-07:00,post_box,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.3422039,-123.00772549999999,2009-02-18T05:41:00.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.1270477,-123.0571907,2009-02-22T06:58:36.000-08:00,toilets,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.199655799999995,-122.81010069999999,2020-02-21T07:56:19.000-08:00,post_office,Riverside,0.0,0.0,0.0,0.0,1.0,9.0,0.11764705882352942
49.1332441,-122.8460098,2019-08-24T00:12:34.000-07:00,fuel,Esso,0.0,0.0,0.0,0.0,1.0,5.0,0.11764705882352942
49.198986299999994,-122.7789539,2019-06-17T23:15:38.000-07:00,fuel,Esso,0.0,0.0,0.0,0.0,1.0,5.0,0.11764705882352942
49.1765099,-122.77923030000001,2019-09-23T20:06:05.000-07:00,fuel,Husky,0.0,0.0,0.0,0.0,1.0,5.0,0.11764705882352942
49.1874054,-122.8446943,2019-08-24T15:23:01.000-07:00,bank,CIBC,0.0,0.0,0.0,0.0,1.0,11.0,0.11764705882352942
49.278119000000004,-122.9122848,2020-01-18T09:04:52.000-08:00,cafe,Starbucks,1.0,0.0,0.0,0.0,1.0,7.0,0.5882352941176471
49.1897822,-122.8022656,2020-01-09T06:40:09.000-08:00,bank,CIBC,0.0,0.0,0.0,0.0,1.0,12.0,0.11764705882352942
49.187024,-122.8460374,2019-03-12T23:32:40.000-07:00,bank,Bank of Montreal,0.0,0.0,0.0,0.0,1.0,7.0,0.11764705882352942
49.173288299999996,-123.1251186,2020-04-17T21:26:32.000-07:00,fuel,Shell,0.0,0.0,0.0,0.0,1.0,5.0,0.11764705882352942
49.208848700000004,-122.96191470000001,2017-12-18T07:40:15.000-08:00,parking_entrance,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.246544899999996,-123.1986936,2010-03-28T11:09:20.000-07:00,parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2435526,-123.1870493,2010-03-28T11:09:20.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2433578,-123.18739369999999,2010-03-28T11:09:22.000-07:00,drinking_water,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2431909,-123.18830430000001,2010-03-28T11:09:24.000-07:00,telephone,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.247009600000005,-123.20018429999999,2010-03-28T11:09:27.000-07:00,post_box,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2568641,-123.2358195,2010-03-28T11:09:27.000-07:00,community_centre,Leisure Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2651847,-123.2579341,2010-03-28T21:56:45.000-07:00,post_box,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2655158,-123.2563549,2010-03-28T21:56:45.000-07:00,post_box,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2580143,-123.25246399999999,2010-03-29T18:24:20.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2580424,-123.25248290000002,2010-03-29T18:24:22.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2585511,-123.2533997,2010-03-29T18:24:22.000-07:00,bicycle_parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.265279799999995,-123.2503728,2018-07-20T00:34:51.000-07:00,bicycle_parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2653732,-123.25029769999999,2010-04-17T21:37:14.000-07:00,bench,,0.0,0.0,0.0,0.0,1.0,4.0,0.11764705882352942
49.2665882,-123.24272179999998,2011-04-11T20:55:49.000-07:00,food_court,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.177313,-123.17034240000001,2009-07-30T05:20:31.000-07:00,seaplane terminal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.177263,-123.1681367,2016-11-13T16:46:23.000-08:00,seaplane terminal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.279379799999994,-123.09948270000001,2020-06-11T20:27:15.000-07:00,bank,Vancity,0.0,0.0,0.0,0.0,1.0,7.0,0.11764705882352942
49.2731066,-123.1007271,2020-02-05T20:20:15.000-08:00,cafe,Tim Hortons,1.0,0.0,0.0,0.0,1.0,8.0,0.5882352941176471
49.2656032,-123.1435123,2018-04-27T23:03:46.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2655681,-123.14356409999998,2018-04-27T23:03:47.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.208303799999996,-123.1401665,2018-04-27T23:03:40.000-07:00,post_box,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2427766,-123.0040514,2018-04-28T05:57:25.000-07:00,restaurant,Crystal Palace,1.0,0.0,0.0,0.0,0.0,1.0,0.4705882352941177
49.242714899999996,-123.004048,2019-07-07T04:11:10.000-07:00,fast_food,Subway,1.0,0.0,0.0,0.0,1.0,5.0,0.5882352941176471
49.002713299999996,-122.7341354,2018-04-30T04:27:54.000-07:00,toilets,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.325981,-123.14233670000002,2020-05-29T04:38:32.000-07:00,restaurant,Cactus Club Cafe,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.268846200000006,-123.11637720000002,2020-04-11T01:44:50.000-07:00,parking_entrance,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2769081,-122.85896340000001,2020-02-12T23:53:44.000-08:00,cafe,Starbucks,1.0,0.0,0.0,0.0,1.0,10.0,0.5882352941176471
49.2866244,-123.1282577,2020-01-06T05:53:27.000-08:00,fast_food,Chongqing on Robson,1.0,0.0,0.0,0.0,0.0,8.0,0.4705882352941177
49.287665000000004,-123.1292506,2016-07-27T15:29:41.000-07:00,restaurant,Stepho's,1.0,0.0,0.0,0.0,0.0,2.0,0.4705882352941177
49.2867409,-123.1284213,2016-07-27T14:52:31.000-07:00,fast_food,A Taste of India,1.0,0.0,0.0,0.0,0.0,3.0,0.4705882352941177
49.2875709,-123.12910890000002,2019-10-24T00:55:34.000-07:00,restaurant,Hon's Wun-Tun House,1.0,0.0,0.0,0.0,0.0,4.0,0.4705882352941177
49.2870445,-123.128902,2019-09-18T23:00:49.000-07:00,restaurant,Timber,1.0,0.0,0.0,0.0,0.0,5.0,0.4705882352941177
49.28748579999999,-123.1289807,2019-10-24T00:55:34.000-07:00,restaurant,Miko Sushi,1.0,0.0,1.0,0.0,0.0,9.0,0.7647058823529412
49.2875631,-123.129718,2019-09-18T23:00:49.000-07:00,restaurant,Cora,1.0,0.0,0.0,0.0,1.0,7.0,0.5882352941176471
49.2866006,-123.1282087,2019-08-23T07:46:30.000-07:00,cafe,Chatime,1.0,0.0,0.0,0.0,1.0,11.0,0.5882352941176471
49.2865615,-123.1281828,2016-07-27T18:08:36.000-07:00,fast_food,Pok'e Time,1.0,0.0,0.0,0.0,0.0,3.0,0.4705882352941177
49.0453803,-122.30572140000001,2016-07-27T22:08:57.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0455947,-122.30632709999999,2018-04-30T17:47:58.000-07:00,bench,,0.0,0.0,1.0,0.0,0.0,6.0,0.29411764705882354
49.0426135,-122.3095017,2016-07-27T23:03:16.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.04279879999999,-122.31074609999999,2016-07-27T23:03:19.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0428983,-122.3098104,2016-07-27T23:03:14.000-07:00,waste_basket,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2628054,-123.114648,2020-03-13T05:41:17.000-07:00,bench,Broadway-City Hall Station Bay 2,0.0,0.0,1.0,1.0,1.0,16.0,0.7058823529411765
49.264462200000004,-123.1673801,2010-03-04T06:58:14.000-08:00,parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2726865,-123.15492379999999,2010-03-04T06:58:15.000-08:00,telephone,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.276993100000006,-123.1475433,2010-03-04T06:58:15.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.277064200000005,-123.147516,2015-11-05T23:59:09.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2770368,-123.1477364,2010-03-04T06:58:15.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.276978299999996,-123.1477462,2015-04-16T23:07:21.000-07:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2734641,-123.14079640000001,2010-03-04T20:01:01.000-08:00,post_box,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2702532,-123.13573659999999,2020-03-29T23:51:13.000-07:00,post_office,Granville Island,0.0,0.0,0.0,0.0,1.0,9.0,0.11764705882352942
49.267208000000004,-123.1312372,2010-03-04T20:01:03.000-08:00,bench,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.2686976,-123.1342568,2013-01-20T03:38:21.000-08:00,shelter,Trans Canada Trail Pavillion,0.0,0.0,1.0,0.0,0.0,1.0,0.29411764705882354
49.2673199,-123.11933710000001,2010-03-04T20:01:06.000-08:00,bicycle_parking,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.006194,-123.12945570000001,2020-03-27T17:01:50.000-07:00,ferry_terminal,Tsawwassen Berth 2,0.0,0.0,0.0,1.0,0.0,3.0,0.29411764705882354
